NS,EW,UD
0.269,-0.191,0.272
0.011,-0.069,0.116
0.518,0.044,-0.026
0.598,-0.293,0.045
-0.203,0.211,-0.343
-0.525,0.364,0.222
-0.048,-0.424,0.146
0.697,-0.140,-0.288
0.503,0.046,0.361
0.131,0.273,-0.041
0.051,0.862,-0.050
-0.731,0.399,0.579
-0.583,0.202,0.139
0.070,-0.010,-0.110
-0.047,-0.503,0.047
0.054,-0.117,0.053
-0.232,-0.046,-0.154
-0.692,-0.492,0.064
-0.506,-0.309,0.026
-0.136,0.191,-0.298
0.344,0.198,0.195
0.267,-0.114,0.169
-0.454,-0.367,-0.005
-0.216,-0.444,0.292
0.287,-0.766,0.203
0.107,-0.747,0.094
0.015,-0.073,0.176
-0.125,-0.241,0.152
0.069,-0.535,0.070
-0.008,-0.358,0.050
-0.172,-0.216,-0.028
0.131,-0.039,-0.296
-0.396,-0.283,-0.710
-0.471,-0.648,-0.343
0.170,-0.329,0.258
-0.150,0.819,0.253
-0.701,0.891,0.381
-0.446,-0.979,0.310
-0.186,-1.906,0.028
-0.603,-0.606,-0.084
-0.717,0.477,-0.053
0.196,0.299,-0.265
0.838,0.108,-0.238
0.427,0.001,0.100
0.127,-0.419,-0.254
-0.438,-0.617,-0.212
-1.070,-0.036,-0.131
-0.601,0.199,-0.239
0.029,-0.501,0.259
0.291,-0.850,0.328
0.058,-0.560,0.269
-0.441,0.177,0.198
-0.551,0.590,0.180
-0.243,0.251,0.068
0.137,0.229,-0.366
-0.080,-0.037,-0.111
-0.260,-0.463,-0.290
-0.221,0.141,-0.391
-0.762,0.487,0.265
-0.671,0.178,0.017
0.034,0.115,0.011
-0.097,0.007,0.208
-0.337,-0.383,-0.288
-0.009,-0.779,-0.137
0.261,-0.711,0.265
0.050,-0.297,0.035
-0.301,-0.184,0.134
-0.078,-0.170,0.376
0.433,0.166,0.029
0.175,0.061,0.077
-0.259,-0.314,0.122
-0.130,-0.373,-0.019
0.067,-0.138,0.167
0.207,0.463,-0.130
0.064,0.171,-0.344
0.245,-0.415,-0.284
0.458,-0.059,-0.282
-0.106,0.062,-0.011
-0.052,-0.270,0.176
0.320,-0.339,0.255
-0.201,0.080,0.150
-0.703,0.253,-0.099
-0.486,-0.245,-0.036
-0.058,-0.465,0.190
-0.060,-0.165,0.279
-0.327,-0.032,0.056
-0.085,-0.228,-0.336
0.392,-0.192,-0.467
0.462,0.108,-0.281
0.274,-0.089,-0.073
0.153,-0.557,-0.034
0.210,-0.640,-0.084
-0.099,-0.026,-0.229
-0.538,0.802,-0.022
-0.216,0.504,0.199
0.409,-0.103,0.054
0.368,-0.111,0.259
-0.020,0.144,0.191
-0.245,0.467,0.122
-0.210,0.307,0.154
0.131,-0.201,-0.123
-0.222,-0.685,-0.126
-0.658,-0.201,-0.337
-0.422,0.549,-0.234
-0.361,0.177,-0.100
-0.404,-0.186,-0.158
-0.291,0.124,0.108
0.346,0.300,-0.063
0.915,-0.332,-0.027
0.873,-0.625,0.278
0.383,-0.113,0.338
-0.075,0.446,0.276
0.083,0.565,0.051
0.088,0.092,-0.212
-0.039,0.070,-0.250
0.068,0.194,-0.085
0.489,0.278,0.008
0.621,0.398,0.229
0.204,0.171,0.091
0.133,0.041,-0.085
0.062,-0.047,-0.053
-0.002,0.060,0.014
-0.185,0.001,0.212
-0.427,-0.144,-0.183
-0.295,-0.201,-0.153
-0.128,-0.507,0.087
0.031,-0.513,-0.073
-0.121,-0.352,0.143
-0.166,0.051,0.074
0.178,0.328,0.034
0.465,0.047,0.135
0.373,-0.099,0.002
0.090,-0.123,-0.102
0.230,0.045,-0.063
0.303,0.378,0.099
-0.049,0.261,-0.007
-0.193,-0.185,0.049
-0.006,-0.424,0.187
-0.182,-0.383,-0.069
-0.197,-0.206,-0.045
0.382,-0.154,0.177
0.362,-0.295,0.118
-0.133,-0.274,0.077
-0.309,-0.128,0.047
0.008,-0.109,-0.020
0.320,0.001,0.040
-0.078,0.264,-0.103
-0.403,0.049,-0.170
-0.335,-0.369,0.025
-0.324,-0.023,0.072
-0.213,0.394,0.334
-0.050,0.275,0.254
0.251,0.163,-0.159
0.225,0.213,0.095
-0.147,0.763,0.124
-0.036,0.843,-0.019
0.088,-0.230,-0.014
0.032,-0.475,-0.410
-0.213,0.141,-0.182
-0.583,0.182,0.258
-0.214,-0.005,0.060
0.128,-0.069,0.279
-0.110,0.021,0.358
-0.147,0.176,0.021
-0.180,-0.027,0.062
0.079,-0.123,-0.169
0.435,-0.055,-0.219
0.046,-0.020,-0.195
0.030,0.160,-0.353
0.296,-0.151,0.175
0.039,0.063,0.092
-0.311,0.684,-0.014
-0.440,0.364,0.389
0.164,0.328,0.147
0.353,0.173,0.195
-0.122,0.116,-0.004
0.049,0.493,-0.228
-0.094,-0.033,-0.070
-0.316,0.044,-0.321
-0.170,0.300,-0.180
-0.388,-0.006,-0.203
-0.205,0.071,-0.121
-0.120,-0.140,0.172
-0.406,0.119,0.082
-0.031,0.234,0.339
0.600,-0.119,0.150
0.565,0.260,0.015
-0.013,0.432,0.118
0.032,0.200,-0.144
0.394,-0.123,-0.108
0.094,0.036,-0.088
-0.282,0.137,0.010
-0.158,-0.410,-0.160
-0.011,-0.184,-0.342
-0.148,0.285,0.060
-0.103,0.474,0.024
0.043,0.388,-0.033
-0.051,-0.218,0.161
-0.168,-0.200,-0.098
-0.076,0.083,-0.056
0.038,0.104,0.237
0.135,0.397,-0.030
0.055,0.252,0.042
-0.112,-0.094,0.286
0.081,0.010,0.031
0.067,0.065,0.009
-0.019,-0.013,-0.029
0.034,-0.006,-0.213
-0.215,0.146,-0.055
-0.238,0.104,0.112
0.010,-0.021,-0.028
0.025,0.053,-0.069
-0.050,0.094,0.045
-0.040,-0.039,0.044
-0.057,-0.263,0.099
-0.039,-0.047,0.084
-0.095,0.114,0.080
-0.066,-0.005,0.302
0.161,0.135,0.530
0.117,0.154,0.315
0.048,0.264,-0.366
-0.023,0.315,-0.535
-0.046,0.191,-0.044
0.165,0.428,0.408
0.080,0.497,0.299
-0.011,0.329,-0.165
-0.065,0.055,0.103
-0.240,0.090,0.167
-0.120,0.861,-0.556
-0.008,0.517,-0.197
0.083,-0.454,0.192
0.135,0.235,-0.015
-0.315,0.522,0.501
-0.359,0.100,-0.058
0.368,0.333,-0.227
0.316,-0.257,0.423
0.237,-0.036,-0.511
0.563,0.167,0.127
0.156,-0.601,-0.034
0.120,0.437,-1.015
-0.427,0.193,0.826
-0.326,-0.000,0.207
1.300,0.651,-0.111
0.769,-0.607,0.680
-0.182,0.460,-0.532
-0.462,0.667,0.177
-0.163,-0.798,0.010
0.914,0.096,-0.263
-0.188,0.275,0.287
-0.523,0.240,-0.531
0.686,-0.221,0.010
0.105,-0.742,0.094
-0.427,-0.044,-0.057
-0.195,-0.435,0.241
0.233,-0.588,-0.096
0.890,0.150,0.157
0.013,0.244,-0.028
-0.734,-0.221,-0.019
0.130,-0.225,0.492
-0.085,0.415,-0.004
0.055,0.481,-0.539
0.412,-0.080,-0.365
-0.057,-0.016,-0.029
0.460,0.346,0.313
0.060,0.319,-0.084
-0.122,0.461,-0.388
0.360,0.324,-0.037
-0.114,0.190,-0.133
-0.096,0.139,0.225
-0.105,-0.067,0.067
0.065,0.105,-0.147
0.454,-0.112,0.487
0.046,0.000,-0.007
0.048,0.299,-0.044
0.522,-0.172,0.131
0.315,0.307,-0.200
0.001,0.687,0.172
0.023,-0.079,-0.065
-0.008,-0.375,-0.113
-0.202,-0.296,0.039
-0.351,0.361,-0.304
0.045,0.406,-0.000
0.417,-0.172,-0.028
0.012,0.371,0.139
-0.819,0.357,0.458
-0.694,0.021,-0.146
0.495,-0.082,-0.164
0.602,-0.102,0.075
-0.463,0.643,0.067
-0.769,0.557,0.204
-0.120,-0.277,0.087
0.271,-0.245,-0.339
-0.276,0.363,-0.212
-0.769,0.281,0.415
-0.015,-0.058,0.080
0.171,0.113,-0.026
-0.348,0.294,0.106
0.024,0.386,-0.205
-0.005,-0.063,0.192
-0.025,-0.289,-0.071
0.018,0.020,-0.349
-0.560,-0.149,0.061
-0.323,-0.197,-0.255
-0.053,-0.440,-0.001
-0.400,-0.774,0.194
-0.403,-0.382,-0.373
-0.231,-0.200,0.018
-0.064,-0.281,0.175
0.156,-0.332,-0.128
0.087,-0.276,0.305
-0.158,0.067,-0.111
-0.286,0.018,-0.451
-0.028,-0.401,0.427
0.452,-0.221,0.009
0.079,0.337,-0.304
-0.371,-0.080,0.304
0.184,-0.592,-0.396
0.230,-0.425,-0.191
-0.320,-0.235,0.277
-0.028,0.124,-0.432
0.404,-0.310,0.097
0.483,-0.315,0.178
0.289,0.351,-0.287
-0.356,-0.284,-0.022
0.010,-0.265,-0.145
0.539,-0.095,0.005
-0.056,-0.402,-0.173
0.068,-0.242,-0.092
0.275,-0.798,0.197
0.065,0.104,-0.421
0.077,0.818,-0.026
0.109,-0.558,0.131
0.645,-0.299,-0.050
0.317,0.379,-0.060
-0.042,0.300,-0.365
0.329,-0.069,0.077
0.069,-0.059,-0.409
0.196,0.552,0.059
0.278,0.036,0.457
0.201,0.184,-0.352
0.139,0.387,0.516
-0.114,0.162,-0.193
0.123,0.260,-0.495
0.405,-0.284,0.246
0.315,0.088,-0.425
-0.235,0.469,0.168
-0.219,0.294,0.201
0.441,0.005,-0.242
0.434,-0.445,0.412
-0.135,0.402,0.186
0.147,0.774,-0.423
0.643,-0.377,0.114
0.143,-0.291,0.167
-0.123,0.684,-0.329
0.060,0.340,0.424
0.691,-0.167,0.198
0.624,0.193,-0.487
-0.074,0.270,0.238
0.181,-0.090,-0.058
0.306,0.339,-0.298
0.251,0.098,0.471
0.501,-0.334,-0.323
0.404,0.357,-0.035
-0.105,0.050,0.511
0.185,0.273,-0.727
0.084,-0.182,0.392
-0.299,-0.625,0.323
0.293,0.702,-0.710
-0.178,-0.266,0.325
-0.025,-0.707,-0.168
0.165,-0.141,-0.047
-0.638,-0.006,0.136
0.034,0.378,-0.338
0.415,-0.492,0.257
0.188,0.074,-0.159
0.009,0.390,-0.363
-0.358,-0.383,0.077
-0.116,0.334,0.135
-0.051,0.258,0.165
-0.212,-0.043,0.140
0.148,0.114,0.188
0.108,-0.024,-0.129
-0.074,-0.014,-0.251
0.144,-0.351,0.179
-0.320,-0.062,0.073
-0.295,0.432,-0.268
0.004,0.072,-0.281
-0.394,0.101,-0.187
-0.201,0.370,-0.028
0.021,0.237,0.099
-0.109,-0.289,0.266
-0.342,-0.005,-0.190
-0.438,0.345,-0.183
-0.055,-0.588,0.448
0.184,-0.070,-0.005
-0.364,0.325,0.060
-0.390,-0.552,0.047
0.443,-0.237,-0.246
-0.040,0.345,0.071
-0.593,0.448,-0.233
-0.254,-0.253,-0.197
0.058,-0.045,0.188
0.124,0.533,0.528
-0.087,-0.181,0.011
0.257,-0.235,-0.181
-0.002,-0.402,0.617
-0.531,-0.076,-0.162
-0.153,0.343,0.135
0.219,-0.090,0.431
0.113,0.491,-0.711
-0.488,0.040,0.168
-0.352,-0.623,0.485
0.180,0.299,-0.049
0.067,0.324,0.197
0.129,-0.311,-0.146
0.216,-0.313,-0.096
-0.153,-0.015,0.277
-0.192,-0.026,0.309
-0.145,-0.059,0.175
-0.274,0.458,-0.000
0.322,0.433,0.245
0.293,-0.320,0.010
-0.341,-0.622,0.025
-0.188,-0.147,0.481
-0.163,0.515,-0.232
-0.093,0.292,-0.321
0.222,-0.058,0.340
0.100,0.091,0.189
-0.087,0.138,0.057
0.130,0.205,0.272
0.223,-0.085,0.153
-0.003,0.097,-0.313
-0.004,0.295,0.221
0.175,-0.065,0.309
0.229,0.432,-0.082
0.107,0.204,0.617
0.210,-0.205,-0.072
-0.204,0.108,-0.214
-0.667,-0.155,0.464
0.318,0.239,-0.288
0.317,0.121,0.137
-0.319,-0.295,-0.004
0.377,0.331,-0.607
0.201,0.162,0.219
-0.300,0.090,0.235
0.038,0.323,0.002
0.188,-0.025,0.193
0.291,0.017,0.131
0.208,0.278,-0.176
-0.254,-0.166,0.043
0.001,-0.144,0.134
0.266,0.791,-0.162
0.011,0.468,0.186
0.589,-0.173,-0.006
0.217,0.062,-0.048
-0.536,0.094,0.325
0.032,-0.132,0.053
0.203,-0.043,0.011
0.132,0.204,-0.057
0.051,-0.009,-0.404
-0.089,-0.021,0.046
-0.239,0.001,0.664
-0.161,0.022,0.368
0.098,0.393,-0.186
0.221,0.183,-0.381
0.374,-0.406,0.226
-0.191,-0.076,0.049
-0.563,0.510,-0.332
-0.050,-0.182,0.638
0.512,-0.315,0.351
-0.040,0.124,0.075
-0.569,-0.234,0.207
0.324,-0.142,-0.392
0.192,0.085,-0.108
-0.460,0.436,0.229
-0.215,0.134,0.230
0.255,-0.883,-0.169
0.551,-0.544,-0.044
-0.043,-0.050,0.414
-0.531,0.022,0.109
0.070,0.522,0.091
0.650,0.808,-0.291
-0.242,0.618,-0.169
-0.579,0.080,0.103
0.858,-0.771,-0.027
0.876,-0.904,0.475
-0.602,0.501,0.221
-1.226,1.183,-0.157
-0.402,0.093,-0.043
0.534,-0.762,0.502
0.459,-0.364,0.624
-0.160,-0.048,-0.112
-0.486,-1.058,-0.068
-0.116,-1.088,0.024
-0.622,0.415,-0.244
-1.378,0.920,-0.495
-0.681,-0.193,0.041
0.441,-1.000,0.441
0.762,-0.097,0.217
-0.002,0.162,0.760
-0.286,-0.151,0.137
-0.554,0.429,-0.239
-1.092,0.219,0.064
0.095,-0.674,-0.346
0.836,-1.091,0.128
-0.063,-0.021,-0.175
-0.267,1.105,-0.079
0.289,0.579,0.494
1.052,0.337,-0.184
1.910,-0.573,0.177
1.776,-0.939,0.344
-0.250,1.775,0.004
-2.979,2.884,-0.452
-3.317,0.635,-0.977
-1.546,-2.790,-0.251
-0.732,-4.526,-0.392
-0.831,-2.204,-0.383
-1.782,0.019,0.463
-2.866,0.723,0.313
-1.322,1.329,0.738
1.047,0.705,0.679
1.879,0.417,-0.292
1.719,0.337,-0.584
1.585,0.173,-0.716
1.801,0.467,-0.293
0.458,-0.239,-0.195
-1.240,-0.730,-0.239
-1.019,-0.725,0.286
0.310,-0.703,-0.020
1.588,-0.192,-0.002
1.045,0.207,0.441
-0.142,1.373,0.467
-0.049,2.618,0.139
-0.584,1.860,-0.798
-1.319,-0.271,-0.880
-0.179,-2.086,-0.796
0.411,-2.055,-1.128
-1.426,-0.610,-0.518
-2.890,-0.493,-0.430
-2.302,-1.647,-0.414
-1.556,-1.680,0.662
-1.165,-0.752,1.004
0.502,-0.673,1.290
2.307,-0.961,1.135
2.271,1.213,-0.175
1.256,3.551,-0.215
0.566,1.870,-0.497
0.451,-0.751,-1.133
0.235,-1.354,-0.261
0.401,-0.270,0.046
0.684,1.321,-0.014
-0.362,1.497,-0.235
-0.854,0.376,-0.362
-0.397,-0.924,-0.295
-0.304,-1.307,-0.820
0.023,-1.443,-0.045
0.595,-1.363,0.284
0.248,-0.584,0.144
-1.486,0.035,0.442
-1.768,0.706,0.185
-0.191,0.026,0.490
0.505,-0.666,-0.161
-0.577,-0.636,-0.294
-1.579,-0.682,-0.304
-0.272,0.174,-0.448
0.414,-0.365,0.031
0.328,-0.451,-1.089
1.175,-0.289,0.162
1.799,-0.744,0.597
1.244,0.273,-0.288
-1.072,0.041,0.852
-1.270,0.059,-0.180
-0.278,0.362,-0.444
-0.617,0.647,-0.750
-0.509,1.265,-1.387
-0.681,-0.215,0.119
-0.864,-0.529,0.834
-0.859,0.957,1.035
-0.585,0.401,0.713
-0.203,-2.273,0.114
0.489,-1.931,-0.338
0.265,0.718,-0.630
0.077,0.786,-0.794
1.529,-0.510,-0.564
0.715,-0.491,-0.550
0.055,1.056,-0.612
0.732,0.323,0.804
1.215,-0.671,0.933
0.706,-0.325,0.905
-1.395,-0.791,0.871
-0.541,-0.462,-0.143
0.724,-1.166,-0.067
0.060,-1.501,-0.533
-0.591,-0.331,-0.968
-0.826,0.857,-1.130
0.177,1.675,-0.915
0.803,1.078,-0.342
0.330,0.820,0.238
-0.109,0.063,0.937
0.515,-0.561,0.428
0.126,-0.365,0.933
-0.610,-0.413,0.972
0.280,0.564,-0.063
0.639,0.457,0.064
0.841,-0.368,-0.395
0.555,-0.353,-0.876
0.428,-0.415,-0.996
0.843,-0.254,-0.359
0.296,-0.015,0.107
0.427,0.498,-0.123
0.728,0.218,0.586
0.442,-0.597,0.166
0.155,-1.005,-0.158
-0.289,-1.735,0.465
-0.548,-1.012,0.196
-0.448,0.449,0.451
0.132,0.960,0.509
0.404,1.529,-0.108
0.104,1.205,-0.308
0.308,0.304,-0.219
0.777,0.299,0.090
0.112,0.907,-0.015
-0.654,1.380,-0.004
-0.164,0.821,0.117
0.089,-0.124,-0.096
-0.654,-0.920,0.124
-1.145,-0.830,-0.272
-0.289,-0.149,-0.234
0.584,-0.445,0.412
0.355,0.080,-0.117
0.036,0.481,-0.001
0.375,-0.138,0.152
0.861,0.248,0.128
0.363,0.496,0.566
0.216,0.207,0.450
0.995,-0.668,0.453
0.708,-0.749,-0.203
-0.398,0.441,-0.724
-0.509,0.686,-0.394
-0.074,0.839,-0.128
-0.355,0.906,0.076
-0.365,0.597,0.094
-0.057,0.391,0.495
-0.163,0.035,0.538
-0.649,0.147,0.451
-0.993,0.361,0.417
-0.458,0.284,0.034
0.413,0.589,0.146
0.804,0.609,-0.188
0.329,-0.152,-0.762
-0.114,-0.681,-0.472
-0.452,-0.933,-0.367
-0.539,-0.629,-0.391
0.127,-0.114,0.446
0.580,0.073,0.821
0.619,0.098,0.682
-0.010,-0.139,0.490
-0.168,0.335,-0.430
0.354,0.745,-0.532
0.333,0.307,0.003
0.332,-0.157,-0.075
0.022,-0.441,-0.229
-0.401,-0.622,-0.338
-0.104,-0.144,-0.181
-0.261,0.979,0.008
-0.725,0.987,-0.226
-0.251,-0.073,0.238
-0.242,-0.312,0.338
-0.254,0.983,-0.429
0.085,1.003,-0.048
0.002,-0.226,-0.405
0.111,-0.072,-0.395
-0.411,-0.089,0.090
-0.094,-0.189,-0.668
0.273,-0.728,0.590
-0.114,-0.520,0.435
0.637,0.948,-0.739
0.520,-0.411,0.489
0.433,-0.777,-0.226
0.775,0.983,-0.816
-0.042,-0.106,0.238
-0.339,-0.670,-0.288
-0.116,0.576,-0.663
-0.126,-0.155,0.215
-0.137,-0.544,0.176
-0.667,0.510,-0.163
-0.923,0.109,0.169
0.103,-0.433,0.108
0.224,-0.201,0.597
-0.223,0.278,0.417
0.084,0.759,-0.636
-0.217,0.082,-0.175
0.001,-0.147,-0.077
0.134,-0.022,-0.541
-0.472,-0.733,-0.367
-0.267,-0.451,-0.041
-0.345,0.396,-0.045
-0.246,0.254,-0.520
0.432,-0.653,0.009
0.228,-0.565,0.605
-0.089,0.475,0.368
-0.071,-0.032,-0.067
-0.136,-0.534,-0.351
-0.058,-0.217,0.438
-0.238,-0.393,0.157
-0.327,0.068,-0.384
-0.009,0.091,0.229
0.090,-0.225,-0.027
0.120,-0.007,0.401
-0.221,0.112,0.235
-0.214,0.691,-0.205
0.719,0.096,0.669
0.810,-0.175,-0.165
-0.024,0.676,-0.033
-0.398,-0.087,0.486
0.181,-0.158,-0.549
0.290,0.383,-0.018
-0.610,0.289,0.238
-0.287,0.256,0.045
0.747,-0.440,0.280
0.423,-0.187,-0.044
-0.341,0.231,-0.087
-0.397,-0.456,0.018
0.414,-0.148,-0.026
0.844,-0.044,-0.025
-0.332,-0.880,0.293
-0.789,-0.451,0.206
-0.270,0.203,-0.117
-0.165,0.145,0.025
0.056,0.310,-0.200
-0.235,0.089,-0.010
-0.054,0.107,0.445
0.269,0.757,0.196
-0.450,0.689,-0.108
-0.123,0.273,-0.627
0.594,-0.257,0.030
0.232,-0.362,0.941
-0.364,0.927,-0.539
-0.803,0.675,-0.450
-0.059,-0.840,0.715
0.712,-0.011,-0.012
-0.327,0.340,0.172
-0.082,-0.785,0.078
0.727,-0.400,-0.132
-0.660,0.317,0.164
-0.853,0.123,-0.667
0.332,-0.468,-0.406
0.408,-0.787,0.293
-0.001,0.123,-0.000
-0.138,0.659,-0.098
0.119,-0.551,0.302
0.226,-0.902,0.190
-0.295,0.314,-0.063
-0.638,0.538,0.427
0.120,0.206,-0.543
0.747,0.052,-0.848
-0.079,-0.153,0.277
-0.938,0.736,0.109
-0.622,0.597,0.350
0.550,-0.375,0.215
0.544,0.015,-0.104
-0.663,0.252,-0.116
0.003,0.160,-0.039
0.566,-0.435,0.261
-0.288,0.208,-0.806
-0.420,0.764,-0.168
0.070,-0.896,0.730
0.390,-0.600,-0.022
-0.387,-0.026,-0.137
-0.306,-0.466,-0.271
0.614,0.243,0.085
0.029,0.295,0.144
-0.423,-0.343,0.060
-0.131,-0.461,-0.314
-0.142,-0.598,-0.503
0.138,-0.803,0.192
-0.188,0.016,-0.473
-1.848,1.352,-0.424
-1.246,1.838,0.378
0.522,0.246,0.424
0.869,-2.792,0.443
1.378,-2.584,-0.046
0.095,2.412,-0.662
-1.981,4.692,-0.349
-0.495,-0.230,0.835
3.183,-4.038,0.555
2.939,-0.410,-0.428
-1.389,4.733,-0.515
-1.631,2.900,-0.500
2.215,-3.414,-0.096
2.037,-4.774,-0.131
-2.282,-1.407,-0.053
-3.845,1.785,0.175
-1.446,2.976,0.116
-0.345,-0.127,0.985
-1.036,-3.125,0.311
0.394,0.257,-0.869
2.453,3.159,-0.144
1.275,-0.048,-0.319
-2.106,-2.337,-0.516
-3.429,0.147,-0.078
-0.910,1.553,-0.134
2.067,-2.021,0.363
2.379,-2.999,0.434
-0.022,2.087,0.123
-2.851,2.975,0.315
-1.658,-0.624,0.499
2.056,0.055,0.966
2.094,2.757,0.805
0.358,2.109,-0.340
1.269,-0.957,-0.796
2.095,-1.441,-0.613
-0.849,0.622,-0.429
-4.443,-0.214,-0.401
-2.467,-1.366,-0.392
1.033,-0.294,0.129
0.193,-0.356,0.287
-0.126,-1.119,0.120
1.285,-1.088,0.235
0.313,-0.274,0.468
-1.869,0.265,0.517
-1.613,0.101,0.182
0.609,0.232,0.034
1.479,0.746,-0.367
0.447,0.925,0.167
-0.614,0.422,1.030
-0.557,0.189,-0.038
-0.438,0.142,-0.584
-0.256,0.389,-0.391
0.615,0.271,-0.219
1.035,-0.977,0.091
0.801,-0.262,-0.212
-0.077,1.438,-0.152
-0.328,0.747,-0.264
0.707,-0.895,-0.080
0.605,-1.625,0.662
-0.688,-0.780,0.315
-1.121,0.522,-0.057
-0.900,0.482,-0.103
-0.829,0.181,-0.380
-0.198,0.154,-0.280
0.650,-0.843,0.035
0.910,-1.673,0.032
0.847,-1.353,0.390
0.474,-0.285,0.695
0.088,1.225,-0.263
-0.380,0.842,-0.742
-0.315,-0.674,-0.449
0.159,-0.279,-0.203
-0.280,1.047,0.050
0.236,1.638,0.208
0.979,0.352,0.803
0.098,-0.648,0.367
-0.222,-0.074,0.362
-0.389,-0.890,0.752
-0.760,-1.256,-0.687
-0.602,-0.541,-0.247
-0.556,-0.857,0.235
-0.105,-0.573,-0.999
0.459,0.358,-0.460
0.249,0.579,-0.200
-0.467,0.318,-0.371
-0.463,0.294,0.561
0.737,0.431,0.804
1.201,0.338,0.718
0.457,-0.207,1.093
0.938,-0.711,0.716
0.805,-0.251,-0.118
-1.338,0.054,-0.508
-0.682,-0.142,-1.002
1.218,-0.097,-1.095
0.223,0.068,-0.441
-0.935,0.741,0.060
-0.708,1.078,0.629
-0.205,0.613,0.867
-0.008,0.166,0.542
0.094,-0.748,0.915
0.274,-1.157,0.546
-0.163,-0.137,-0.614
-0.493,-0.051,-0.250
0.195,-1.008,0.066
0.369,0.030,-0.244
-0.011,1.556,-0.052
0.529,0.727,-0.125
1.016,0.360,-0.246
0.567,0.913,-0.087
0.019,-0.180,0.052
0.122,-1.191,0.551
0.509,-0.664,0.541
0.159,-0.446,-0.001
-1.050,-1.176,0.267
-1.071,-0.200,0.285
0.628,1.461,0.074
1.392,0.814,0.042
0.696,-0.147,-0.174
-0.074,-0.197,-0.116
0.309,0.804,-0.263
0.787,1.153,-0.054
0.025,-0.226,0.085
-0.210,-0.479,0.020
-0.079,-0.442,0.107
-0.359,-0.555,-0.324
-0.280,-0.450,-0.220
0.117,-0.749,-0.288
0.084,0.058,-0.347
-0.369,0.891,0.349
-0.373,0.778,0.434
0.123,0.413,0.446
0.740,-0.130,0.695
0.609,-0.438,0.285
0.023,-0.590,-0.377
-0.084,-0.506,-0.102
0.221,-0.022,-0.103
0.537,0.267,-0.638
0.165,-0.161,-0.275
0.064,-0.230,-0.392
0.348,0.477,-0.556
0.221,0.580,0.097
0.263,0.055,0.418
0.037,-0.139,0.550
-0.085,0.243,0.480
0.350,-0.172,0.179
0.398,-1.010,-0.137
-0.028,-0.240,-0.075
-0.589,0.761,0.098
-0.643,0.699,-0.133
-0.376,-0.045,-0.195
-0.154,-0.638,-0.418
0.516,-0.244,-0.811
0.983,0.386,-1.105
0.686,0.460,-1.036
0.330,0.329,-0.246
0.050,0.759,0.370
-0.222,0.495,1.060
0.194,-0.848,2.102
0.414,-0.774,1.963
-0.034,0.317,0.465
0.149,0.124,-0.868
0.708,-0.507,-1.008
0.684,-0.549,0.944
-0.377,-0.868,2.061
-1.301,-0.377,-1.639
-0.612,0.131,-3.132
0.598,-1.342,0.906
0.786,-0.152,0.075
0.179,2.386,-2.267
0.414,-1.061,1.394
1.368,-2.624,1.726
0.304,1.930,0.395
-1.604,1.587,0.462
0.479,-0.771,-2.961
3.065,-0.697,0.875
0.816,-0.865,3.227
-0.981,2.381,-3.866
-0.264,-0.150,0.694
0.406,-4.529,1.921
0.294,2.679,-4.722
-2.578,1.509,1.395
0.178,-4.075,0.226
5.473,0.549,-2.419
-1.169,0.259,2.748
-4.810,0.999,-1.129
0.004,0.810,-0.193
2.863,-3.778,1.965
4.315,0.764,-0.206
-1.495,2.948,0.430
-2.852,-0.217,-1.117
3.186,-1.960,0.439
-1.186,-0.232,0.093
-5.302,2.906,-1.394
0.687,-0.952,-0.300
5.921,-3.098,-0.404
1.659,0.338,0.347
-5.621,1.962,-0.654
-2.315,-1.766,0.954
5.104,-3.124,0.947
1.915,2.979,-1.125
-2.425,2.780,-0.472
0.498,-2.123,-0.986
-0.190,-1.409,1.077
-1.964,2.271,0.297
-1.887,1.430,-1.102
-0.096,-3.356,0.202
3.853,-1.492,-0.889
-0.493,2.270,0.439
-4.108,0.811,0.480
0.377,-0.063,-0.239
2.126,0.165,0.989
0.453,-0.059,-0.111
-1.594,0.430,-0.635
-1.349,0.762,-0.079
1.247,0.751,0.016
1.565,0.677,0.176
-0.061,-0.401,0.077
-0.812,-1.075,-0.850
-0.742,0.164,-0.754
0.419,0.122,0.872
1.407,-0.512,0.662
0.574,0.975,0.971
0.071,0.300,0.824
-0.041,-0.737,-1.925
-1.274,0.747,-1.408
-0.305,0.718,0.175
2.923,-0.888,0.393
0.987,-1.648,0.520
-2.611,0.404,-0.372
-1.273,1.208,-0.305
0.726,-1.020,-0.005
0.872,-1.839,0.929
-0.419,-0.662,0.959
-0.380,1.229,-0.497
0.809,0.675,-0.439
-0.180,-0.920,-0.487
-1.513,-1.302,-0.329
-0.826,-0.769,-1.084
1.046,0.939,-0.928
0.951,1.096,0.911
-1.063,0.887,0.539
-1.041,0.299,1.096
1.642,-1.350,0.871
2.409,0.467,-1.249
0.503,2.625,-0.288
-0.281,0.135,1.071
0.139,-1.778,-0.461
0.875,-0.676,-0.737
1.458,-0.472,0.384
1.312,0.397,-1.375
-0.064,0.511,-1.228
-1.408,-2.037,0.816
-1.125,-0.152,0.361
-0.850,2.155,0.677
0.883,-0.727,-0.142
2.120,-1.837,-0.965
-1.192,-0.024,0.449
-2.664,1.500,0.462
0.102,-0.055,0.546
1.897,-2.522,0.459
